MiB,delay,tcp_size,parallel_buffer,N,run,seconds
35,50,default,4,8,2,2.52681493759
35,50,default,4,8,3,2.52454590797
35,50,default,4,16,1,2.4326980114
35,50,default,4,16,2,2.43337702751
35,50,default,4,16,3,2.4336950779
35,50,default,50,1,1,11.1495089531
35,50,default,50,1,2,11.111315012
35,50,default,50,1,3,11.1437129974
35,50,default,50,2,1,6.09479618073
35,50,default,50,2,2,6.0645608902
35,50,default,50,2,3,6.12020206451
35,50,default,50,3,1,4.41387295723
35,50,default,50,3,2,4.43152189255
35,50,default,50,3,3,4.46238899231
35,50,default,50,4,1,3.60446190834
35,50,default,50,4,2,3.60017895699
35,50,default,50,4,3,3.60102891922
35,50,default,50,8,1,2.52209711075
35,50,default,50,8,2,2.48567008972
35,50,default,50,8,3,2.48751401901
35,50,default,50,16,1,2.43184399605
35,50,default,50,16,2,2.43115186691
35,50,default,50,16,3,2.4338760376
35,50,default,100,1,1,11.0974969864
35,50,default,100,1,2,11.1448810101
35,50,default,100,1,3,11.2448508739
35,50,default,100,2,1,6.08781194687
35,50,default,100,2,2,6.09595298767
35,50,default,100,2,3,6.12026500702
35,50,default,100,3,1,4.44822096825
35,50,default,100,3,2,4.41513204575
35,50,default,100,3,3,4.40948414803
35,50,default,100,4,1,3.60478186607
35,50,default,100,4,2,3.59921789169
35,50,default,100,4,3,3.60268902779
35,50,default,100,8,1,2.52719807625
35,50,default,100,8,2,2.49228596687
35,50,default,100,8,3,2.52924394608
35,50,default,100,16,1,2.43076205254
35,50,default,100,16,2,2.42907810211
35,50,default,100,16,3,2.4304151535
35,50,big,4,1,1,11.3837530613
35,50,big,4,1,2,11.3695390224
35,50,big,4,1,3,11.3747558594
35,50,big,4,2,1,6.05004787445
35,50,big,4,2,2,6.05449414253
35,50,big,4,2,3,6.04763293266
35,50,big,4,3,1,4.39733290672
35,50,big,4,3,2,4.39443898201
35,50,big,4,3,3,4.44059514999
35,50,big,4,4,1,3.58233523369
35,50,big,4,4,2,3.58478999138
35,50,big,4,4,3,3.58557486534
35,50,big,4,8,1,2.52573108673
35,50,big,4,8,2,2.52945017815
35,50,big,4,8,3,2.52044796944
35,50,big,4,16,1,2.43172001839
35,50,big,4,16,2,2.43246388435
35,50,big,4,16,3,2.43328499794
35,50,big,50,1,1,11.2555100918
35,50,big,50,1,2,11.1456429958
35,50,big,50,1,3,11.2702209949
35,50,big,50,2,1,6.0848839283
35,50,big,50,2,2,6.07248091698
35,50,big,50,2,3,6.06946706772
35,50,big,50,3,1,4.41407299042
35,50,big,50,3,2,4.41205501556
35,50,big,50,3,3,4.4189581871
35,50,big,50,4,1,3.60507392883
35,50,big,50,4,2,3.60814404488
35,50,big,50,4,3,3.60450792313
35,50,big,50,8,1,2.52823805809
35,50,big,50,8,2,2.52955079079
35,50,big,50,8,3,2.52097201347
35,50,big,50,16,1,2.43408799171
35,50,big,50,16,2,2.43352794647
35,50,big,50,16,3,2.43568396568
35,50,big,100,1,1,11.2612030506
35,50,big,100,1,2,11.2587919235
35,50,big,100,1,3,11.0986990929
35,50,big,100,2,1,6.08773207664
35,50,big,100,2,2,6.12343907356
35,50,big,100,2,3,6.08640599251
35,50,big,100,3,1,4.41348218918
35,50,big,100,3,2,4.41232991219
35,50,big,100,3,3,4.41847515106
35,50,big,100,4,1,3.60016608238
35,50,big,100,4,2,3.60234713554
35,50,big,100,4,3,3.60292291641
35,50,big,100,8,1,2.53164792061
35,50,big,100,8,2,2.52827715874
35,50,big,100,8,3,2.53368401527
35,50,big,100,16,1,2.43470692635
35,50,big,100,16,2,2.43176603317
35,50,big,100,16,3,2.43238902092
35,100,default,4,1,1,22.5035429001
35,100,default,4,1,2,22.5024139881
35,100,default,4,1,3,22.4930231571
35,100,default,4,2,1,11.9152021408
35,100,default,4,2,2,11.917194128
35,100,default,4,2,3,11.9159379005
35,100,default,4,3,1,8.60554409027
35,100,default,4,3,2,8.60403800011
35,100,default,4,3,3,8.60575604439
35,100,default,4,4,1,6.99698495865
35,100,default,4,4,2,6.99314308167
35,100,default,4,4,3,6.99541211128
35,100,default,4,8,1,4.78939700127
35,100,default,4,8,2,4.78138399124
35,100,default,4,8,3,4.78113007545
35,100,default,4,16,1,4.68396806717
35,100,default,4,16,2,4.68386483192
35,100,default,4,16,3,4.68648481369
35,100,default,50,1,1,21.9964828491
35,100,default,50,1,2,22.0073809624
35,100,default,50,1,3,21.9966030121
35,100,default,50,2,1,11.9479739666
35,100,default,50,2,2,11.9307289124
35,100,default,50,2,3,11.9462661743
35,100,default,50,3,1,8.62187385559
35,100,default,50,3,2,8.61750793457
35,100,default,50,3,3,8.61786580086
35,100,default,50,4,1,7.0114569664
35,100,default,50,4,2,7.00749707222
35,100,default,50,4,3,7.00795888901
35,100,default,50,8,1,4.79271912575
35,100,default,50,8,2,4.79128599167
35,100,default,50,8,3,4.78961396217
35,100,default,50,16,1,4.68366003036
35,100,default,50,16,2,4.68360090256
35,100,default,50,16,3,4.68324398994
35,100,default,100,1,1,22.0077550411
35,100,default,100,1,2,22.0102031231
35,100,default,100,1,3,22.015625
35,100,default,100,2,1,11.9403541088
35,100,default,100,2,2,11.950619936
35,100,default,100,2,3,11.9456110001
35,100,default,100,3,1,8.6191880703
35,100,default,100,3,2,8.62021780014
35,100,default,100,3,3,8.61933088303
35,100,default,100,4,1,7.00814795494
35,100,default,100,4,2,7.00871896744
35,100,default,100,4,3,7.00759792328
35,100,default,100,8,1,4.79171299934
35,100,default,100,8,2,4.7911400795
35,100,default,100,8,3,4.79077196121
35,100,default,100,16,1,4.68422698975
35,100,default,100,16,2,4.68506598473
35,100,default,100,16,3,4.68168592453
35,100,big,4,1,1,22.5038819313
35,100,big,4,1,2,22.5036859512
35,100,big,4,1,3,22.6478769779
35,100,big,4,2,1,11.8172049522
35,100,big,4,2,2,11.811879158
35,100,big,4,2,3,11.9036509991
35,100,big,4,3,1,8.60086584091
35,100,big,4,3,2,8.60577487946
35,100,big,4,3,3,8.603317976
35,100,big,4,4,1,6.98840117455
35,100,big,4,4,2,6.99044299126
35,100,big,4,4,3,6.98919296265
35,100,big,4,8,1,4.78011107445
35,100,big,4,8,2,4.78216099739
35,100,big,4,8,3,4.78232002258
35,100,big,4,16,1,4.68645000458
35,100,big,4,16,2,4.68033194542
35,100,big,4,16,3,4.68381500244
35,100,big,50,1,1,21.904733181
35,100,big,50,1,2,21.9076449871
35,100,big,50,1,3,21.9057729244
35,100,big,50,2,1,11.9367499352
35,100,big,50,2,2,11.9395020008
35,100,big,50,2,3,11.9232778549
35,100,big,50,3,1,8.61864805222
35,100,big,50,3,2,8.62175107002
35,100,big,50,3,3,8.61827516556
35,100,big,50,4,1,7.01084494591
35,100,big,50,4,2,7.01114988327
35,100,big,50,4,3,7.00679397583
35,100,big,50,8,1,4.78937602043
35,100,big,50,8,2,4.79222202301
35,100,big,50,8,3,4.79158091545
35,100,big,50,16,1,4.68303585052
35,100,big,50,16,2,4.68477082253
35,100,big,50,16,3,4.68327903748
35,100,big,100,1,1,21.8998379707
35,100,big,100,1,2,21.908149004
35,100,big,100,1,3,21.9093949795
35,100,big,100,2,1,11.922096014
35,100,big,100,2,2,11.9354259968
35,100,big,100,2,3,11.9249680042
35,100,big,100,3,1,8.6189930439
35,100,big,100,3,2,8.62145996094
35,100,big,100,3,3,8.61909985542
35,100,big,100,4,1,7.01046204567
35,100,big,100,4,2,7.00663900375
35,100,big,100,4,3,7.00989985466
35,100,big,100,8,1,4.78992009163
35,100,big,100,8,2,4.79256391525
35,100,big,100,8,3,4.79131102562
35,100,big,100,16,1,4.68453383446
35,100,big,100,16,2,4.68438315392
35,100,big,100,16,3,4.68214917183
100,0,default,4,1,1,0.342483043671
100,0,default,4,1,2,0.320808172226
100,0,default,4,1,3,0.32347202301
100,0,default,4,2,1,0.259887933731
100,0,default,4,2,2,0.239331960678
100,0,default,4,2,3,0.254518032074
100,0,default,4,3,1,0.263165950775
100,0,default,4,3,2,0.254544973373
100,0,default,4,3,3,0.234222888947
100,0,default,4,4,1,0.196789979935
100,0,default,4,4,2,0.229268074036
100,0,default,4,4,3,0.234470844269
100,0,default,4,8,1,0.250826120377
100,0,default,4,8,2,0.236822128296
100,0,default,4,8,3,0.233371019363
100,0,default,4,16,1,0.246277093887
100,0,default,4,16,2,0.243308782578
100,0,default,4,16,3,0.232802152634
100,0,default,50,1,1,0.377455949783
100,0,default,50,1,2,0.376352071762
100,0,default,50,1,3,0.379768133163
100,0,default,50,2,1,0.291582107544
100,0,default,50,2,2,0.276519060135
100,0,default,50,2,3,0.267784118652
100,0,default,50,3,1,0.288511037827
100,0,default,50,3,2,0.311614990234
100,0,default,50,3,3,0.287510871887
100,0,default,50,4,1,0.284343957901
100,0,default,50,4,2,0.297819137573
100,0,default,50,4,3,0.307656049728
100,0,default,50,8,1,0.261462926865
100,0,default,50,8,2,0.281714916229
100,0,default,50,8,3,0.267270088196
100,0,default,50,16,1,0.250731229782
100,0,default,50,16,2,0.255859851837
100,0,default,50,16,3,0.257866859436
100,0,default,100,1,1,0.362413883209
100,0,default,100,1,2,0.34861779213
100,0,default,100,1,3,0.37370800972
100,0,default,100,2,1,0.282361984253
100,0,default,100,2,2,0.294339895248
100,0,default,100,2,3,0.28465294838
100,0,default,100,3,1,0.289182901382
100,0,default,100,3,2,0.297455072403
100,0,default,100,3,3,0.29891705513
100,0,default,100,4,1,0.292915821075
100,0,default,100,4,2,0.272100925446
100,0,default,100,4,3,0.294428110123
100,0,default,100,8,1,0.257370948792
100,0,default,100,8,2,0.254665851593
100,0,default,100,8,3,0.259752988815
100,0,default,100,16,1,0.261435031891
100,0,default,100,16,2,0.246765851974
100,0,default,100,16,3,0.259037017822
100,0,big,4,1,1,0.3478910923
100,0,big,4,1,2,0.338645935059
100,0,big,4,1,3,0.339632034302
100,0,big,4,2,1,0.235743045807
100,0,big,4,2,2,0.24183511734
100,0,big,4,2,3,0.248562097549
100,0,big,4,3,1,0.248070001602
100,0,big,4,3,2,0.229815006256
100,0,big,4,3,3,0.235991954803
100,0,big,4,4,1,0.22701716423
100,0,big,4,4,2,0.237192869186
100,0,big,4,4,3,0.237936973572
100,0,big,4,8,1,0.239845991135
100,0,big,4,8,2,0.216191053391
100,0,big,4,8,3,0.22803401947
100,0,big,4,16,1,0.239474058151
100,0,big,4,16,2,0.24418091774
100,0,big,4,16,3,0.215029001236
100,0,big,50,1,1,0.378682136536
100,0,big,50,1,2,0.364928007126
100,0,big,50,1,3,0.405202150345
100,0,big,50,2,1,0.288506031036
100,0,big,50,2,2,0.27077293396
100,0,big,50,2,3,0.285455942154
100,0,big,50,3,1,0.290245056152
100,0,big,50,3,2,0.308483123779
100,0,big,50,3,3,0.308212041855
100,0,big,50,4,1,0.289333105087
100,0,big,50,4,2,0.303316116333
100,0,big,50,4,3,0.2876329422
100,0,big,50,8,1,0.270193815231
100,0,big,50,8,2,0.255678892136
100,0,big,50,8,3,0.260414838791
100,0,big,50,16,1,0.262516975403
100,0,big,50,16,2,0.262444019318
100,0,big,50,16,3,0.229829072952
100,0,big,100,1,1,0.366470098495
100,0,big,100,1,2,0.359316110611
100,0,big,100,1,3,0.381366014481
100,0,big,100,2,1,0.307183027267
100,0,big,100,2,2,0.265169858932
100,0,big,100,2,3,0.243285894394
100,0,big,100,3,1,0.277369976044
100,0,big,100,3,2,0.268940925598
100,0,big,100,3,3,0.306350946426
100,0,big,100,4,1,0.290027856827
100,0,big,100,4,2,0.269991874695
100,0,big,100,4,3,0.2996301651
100,0,big,100,8,1,0.280982017517
100,0,big,100,8,2,0.268463850021
100,0,big,100,8,3,0.260693073273
100,0,big,100,16,1,0.238677024841
100,0,big,100,16,2,0.259432077408
100,0,big,100,16,3,0.259099006653
100,50,default,4,1,1,31.2411968708
100,50,default,4,1,2,31.2277040482
100,50,default,4,1,3,31.2600901127
100,50,default,4,2,1,15.6914169788
100,50,default,4,2,2,15.7318561077
100,50,default,4,2,3,15.8898789883
100,50,default,4,3,1,10.7372770309
100,50,default,4,3,2,10.7523539066
100,50,default,4,3,3,10.7453589439
100,50,default,4,4,1,8.38148593903
100,50,default,4,4,2,8.43460297585
100,50,default,4,4,3,8.33465600014
100,50,default,4,8,1,4.90067005157
100,50,default,4,8,2,4.89816689491
100,50,default,4,8,3,4.94221615791
100,50,default,4,16,1,3.48504686356
100,50,default,4,16,2,3.49451899529
100,50,default,4,16,3,3.4947180748
100,50,default,50,1,1,30.6561920643
100,50,default,50,1,2,30.6635279655
100,50,default,50,1,3,30.2217040062
100,50,default,50,2,1,15.6095190048
100,50,default,50,2,2,15.7475521564
100,50,default,50,2,3,15.581840992
100,50,default,50,3,1,10.8275358677
100,50,default,50,3,2,10.7621338367
100,50,default,50,3,3,10.7886660099
100,50,default,50,4,1,8.36818504333
100,50,default,50,4,2,8.39209318161
100,50,default,50,4,3,8.44569802284
100,50,default,50,8,1,4.91951203346
100,50,default,50,8,2,4.91940283775
100,50,default,50,8,3,4.90657901764
100,50,default,50,16,1,3.44624519348
100,50,default,50,16,2,3.44728302956
100,50,default,50,16,3,3.44580698013
100,50,default,100,1,1,30.1715319157
100,50,default,100,1,2,30.2685110569
100,50,default,100,1,3,30.6660218239
100,50,default,100,2,1,15.7745201588
100,50,default,100,2,2,15.5578460693
100,50,default,100,2,3,15.5797009468
100,50,default,100,3,1,10.7833039761
100,50,default,100,3,2,10.7678000927
100,50,default,100,3,3,10.8659188747
100,50,default,100,4,1,8.36091995239
100,50,default,100,4,2,8.4478700161
100,50,default,100,4,3,8.36297297478
100,50,default,100,8,1,4.91647815704
100,50,default,100,8,2,4.91712594032
100,50,default,100,8,3,4.90269303322
100,50,default,100,16,1,3.44830989838
100,50,default,100,16,2,3.45767998695
100,50,default,100,16,3,3.44466781616
100,50,big,4,1,1,31.1723349094
100,50,big,4,1,2,31.1042659283
100,50,big,4,1,3,31.1147758961
100,50,big,4,2,1,15.5258359909
100,50,big,4,2,2,15.5217030048
100,50,big,4,2,3,15.5262329578
100,50,big,4,3,1,10.6797740459
100,50,big,4,3,2,10.6858830452
100,50,big,4,3,3,10.8783659935
100,50,big,4,4,1,8.31797099113
100,50,big,4,4,2,8.31860303879
100,50,big,4,4,3,8.42967295647
100,50,big,4,8,1,4.89289999008
100,50,big,4,8,2,4.89119410515
100,50,big,4,8,3,4.8921661377
100,50,big,4,16,1,3.4384188652
100,50,big,4,16,2,3.43699216843
100,50,big,4,16,3,3.43801188469
100,50,big,50,1,1,30.2139968872
100,50,big,50,1,2,30.2785508633
100,50,big,50,1,3,30.4692778587
100,50,big,50,2,1,15.5360989571
100,50,big,50,2,2,15.5395641327
100,50,big,50,2,3,15.5474259853
100,50,big,50,3,1,10.9256579876
100,50,big,50,3,2,10.749778986
100,50,big,50,3,3,10.7710030079
100,50,big,50,4,1,8.3613781929
100,50,big,50,4,2,8.36300492287
100,50,big,50,4,3,8.36369299889
100,50,big,50,8,1,4.91761398315
100,50,big,50,8,2,4.91161298752
100,50,big,50,8,3,4.91770505905
100,50,big,50,16,1,3.44532680511
100,50,big,50,16,2,3.44541096687
100,50,big,50,16,3,3.4468460083
100,50,big,100,1,1,30.1940891743
100,50,big,100,1,2,30.714195013
100,50,big,100,1,3,30.2025821209
100,50,big,100,2,1,15.5850641727
100,50,big,100,2,2,15.5487689972
100,50,big,100,2,3,15.5512058735
100,50,big,100,3,1,10.7699201107
100,50,big,100,3,2,10.756467104
100,50,big,100,3,3,10.7551229
100,50,big,100,4,1,8.35527801514
100,50,big,100,4,2,8.35569310188
100,50,big,100,4,3,8.36699295044
100,50,big,100,8,1,4.91500496864
100,50,big,100,8,2,4.9536280632
100,50,big,100,8,3,4.93211293221
100,50,big,100,16,1,3.44421291351
100,50,big,100,16,2,3.49141407013
100,50,big,100,16,3,3.44580698013
100,100,default,4,1,1,61.7213640213
100,100,default,4,1,2,61.747497797
100,100,default,4,1,3,61.7186448574
100,100,default,4,2,1,30.994273901
100,100,default,4,2,2,30.9112389088
100,100,default,4,2,3,30.9891049862
100,100,default,4,3,1,21.2533969879
100,100,default,4,3,2,21.2726540565
100,100,default,4,3,3,21.2603261471
100,100,default,4,4,1,16.5277359486
100,100,default,4,4,2,16.5268449783
100,100,default,4,4,3,16.5296621323
100,100,default,4,8,1,9.59592103958
100,100,default,4,8,2,9.5947201252
100,100,default,4,8,3,9.59703493118
100,100,default,4,16,1,6.69133710861
100,100,default,4,16,2,6.69218087196
100,100,default,4,16,3,6.68883109093
100,100,default,50,1,1,60.3880310059
100,100,default,50,1,2,60.0708260536
100,100,default,50,1,3,60.1696870327
100,100,default,50,2,1,30.9999339581
100,100,default,50,2,2,30.9302158356
100,100,default,50,2,3,30.926885128
100,100,default,50,3,1,21.3172228336
100,100,default,50,3,2,21.3121790886
100,100,default,50,3,3,21.3105199337
100,100,default,50,4,1,16.5690619946
100,100,default,50,4,2,16.5701570511
100,100,default,50,4,3,16.5701701641
100,100,default,50,8,1,9.6219189167
100,100,default,50,8,2,9.62255883217
100,100,default,50,8,3,9.61938595772
100,100,default,50,16,1,6.70173096657
100,100,default,50,16,2,6.69881391525
100,100,default,50,16,3,6.70008897781
100,100,default,100,1,1,60.0569860935
100,100,default,100,1,2,59.971818924
100,100,default,100,1,3,60.1637699604
100,100,default,100,2,1,31.0011599064
100,100,default,100,2,2,30.9886519909
100,100,default,100,2,3,31.0078589916
100,100,default,100,3,1,21.3120529652
100,100,default,100,3,2,21.3032679558
100,100,default,100,3,3,21.309746027
100,100,default,100,4,1,16.5519399643
100,100,default,100,4,2,16.548771143
100,100,default,100,4,3,16.5691370964
100,100,default,100,8,1,9.61810612679
100,100,default,100,8,2,9.62363815308
100,100,default,100,8,3,9.61577796936
100,100,default,100,16,1,6.7000670433
100,100,default,100,16,2,6.69978785515
100,100,default,100,16,3,6.69945216179
100,100,big,4,1,1,61.7502660751
100,100,big,4,1,2,61.7508151531
100,100,big,4,1,3,61.7541739941
100,100,big,4,2,1,30.7933628559
100,100,big,4,2,2,30.8034119606
100,100,big,4,2,3,30.7840092182
100,100,big,4,3,1,21.2360818386
100,100,big,4,3,2,21.2459850311
100,100,big,4,3,3,21.1393618584
100,100,big,4,4,1,16.4335839748
100,100,big,4,4,2,16.4267828465
100,100,big,4,4,3,16.4347610474
100,100,big,4,8,1,9.59668493271
100,100,big,4,8,2,9.59478211403
100,100,big,4,8,3,9.59755182266
100,100,big,4,16,1,6.69476795197
100,100,big,4,16,2,6.69145393372
100,100,big,4,16,3,6.69255900383
100,100,big,50,1,1,59.9624741077
100,100,big,50,1,2,59.9635589123
100,100,big,50,1,3,59.9668638706
100,100,big,50,2,1,30.8050510883
100,100,big,50,2,2,30.796361208
100,100,big,50,2,3,30.8180861473
100,100,big,50,3,1,21.2719478607
100,100,big,50,3,2,21.2768371105
100,100,big,50,3,3,21.3142931461
100,100,big,50,4,1,16.4718258381
100,100,big,50,4,2,16.4721019268
100,100,big,50,4,3,16.473785162
100,100,big,50,8,1,9.61758899689
100,100,big,50,8,2,9.61661100388
100,100,big,50,8,3,9.61225008965
100,100,big,50,16,1,6.69889807701
100,100,big,50,16,2,6.70094394684
100,100,big,50,16,3,6.69963312149
100,100,big,100,1,1,59.8718011379
100,100,big,100,1,2,59.8303349018
100,100,big,100,1,3,59.8575768471
100,100,big,100,2,1,30.8166699409
100,100,big,100,2,2,30.8122980595
100,100,big,100,2,3,30.8371829987
100,100,big,100,3,1,21.2122960091
100,100,big,100,3,2,21.2035310268
100,100,big,100,3,3,21.2118580341
100,100,big,100,4,1,16.4732141495
100,100,big,100,4,2,16.478302002
100,100,big,100,4,3,16.4743192196
100,100,big,100,8,1,9.61593413353
100,100,big,100,8,2,9.53330492973
100,100,big,100,8,3,9.61564588547
100,100,big,100,16,1,6.69938707352
100,100,big,100,16,2,6.69944405556
100,100,big,100,16,3,6.69730997086
500,0,default,4,1,1,0.957825899124
500,0,default,4,1,2,0.872051000595
500,0,default,4,1,3,0.962386846542
500,0,default,4,2,1,0.623998880386
500,0,default,4,2,2,0.611977100372
500,0,default,4,2,3,0.592477083206
500,0,default,4,3,1,0.59486913681
500,0,default,4,3,2,0.550843000412
500,0,default,4,3,3,0.548004865646
500,0,default,4,4,1,0.594801902771
500,0,default,4,4,2,0.608970880508
500,0,default,4,4,3,0.5775141716
500,0,default,4,8,1,0.589349031448
500,0,default,4,8,2,0.547543048859
500,0,default,4,8,3,0.547596931458
500,0,default,4,16,1,0.581862926483
500,0,default,4,16,2,0.5706179142
500,0,default,4,16,3,0.601619958878
500,0,default,50,1,1,1.22691702843
500,0,default,50,1,2,1.27577185631
500,0,default,50,1,3,1.32022404671
500,0,default,50,2,1,0.681722164154
500,0,default,50,2,2,0.649858951569
500,0,default,50,2,3,0.659232139587
500,0,default,50,3,1,0.644632101059
500,0,default,50,3,2,0.629778862
500,0,default,50,3,3,0.651312112808
500,0,default,50,4,1,0.64008808136
500,0,default,50,4,2,0.655899047852
500,0,default,50,4,3,0.630387067795
500,0,default,50,8,1,0.69900393486
500,0,default,50,8,2,0.676644086838
500,0,default,50,8,3,0.673741817474
500,0,default,50,16,1,0.676598072052
500,0,default,50,16,2,0.749999046326
500,0,default,50,16,3,0.712939977646
500,0,default,100,1,1,1.17880797386
500,0,default,100,1,2,1.22363400459
500,0,default,100,1,3,1.22685408592
500,0,default,100,2,1,0.73192691803
500,0,default,100,2,2,0.721059083939
500,0,default,100,2,3,0.708799123764
500,0,default,100,3,1,0.672116041183
500,0,default,100,3,2,0.698165178299
500,0,default,100,3,3,0.642642021179
500,0,default,100,4,1,0.650749921799
500,0,default,100,4,2,0.656659841537
500,0,default,100,4,3,0.64502620697
500,0,default,100,8,1,0.655467987061
500,0,default,100,8,2,0.66882109642
500,0,default,100,8,3,0.668544054031
500,0,default,100,16,1,0.693484067917
500,0,default,100,16,2,0.741253852844
500,0,default,100,16,3,0.704632043839
500,0,big,4,1,1,0.973699092865
500,0,big,4,1,2,0.971563100815
500,0,big,4,1,3,0.895919084549
500,0,big,4,2,1,0.588892936707
500,0,big,4,2,2,0.610720157623
500,0,big,4,2,3,0.637863874435
500,0,big,4,3,1,0.592505931854
500,0,big,4,3,2,0.570547103882
500,0,big,4,3,3,0.598301887512
500,0,big,4,4,1,0.607517957687
500,0,big,4,4,2,0.603627920151
500,0,big,4,4,3,0.57979798317
500,0,big,4,8,1,0.603229999542
500,0,big,4,8,2,0.588123083115
500,0,big,4,8,3,0.582614183426
500,0,big,4,16,1,0.601871967316
500,0,big,4,16,2,0.604047060013
500,0,big,4,16,3,0.557013034821
500,0,big,50,1,1,1.3906648159
500,0,big,50,1,2,1.27768278122
500,0,big,50,1,3,1.36515283585
500,0,big,50,2,1,0.696339130402
500,0,big,50,2,2,0.663326978683
500,0,big,50,2,3,0.68080997467
500,0,big,50,3,1,0.621387958527
500,0,big,50,3,2,0.657791137695
500,0,big,50,3,3,0.66465306282
500,0,big,50,4,1,0.659662008286
500,0,big,50,4,2,0.623507022858
500,0,big,50,4,3,0.64696097374
500,0,big,50,8,1,0.651740074158
500,0,big,50,8,2,0.654118061066
500,0,big,50,8,3,0.678840875626
