MiB,delay,tcp_size,parallel_buffer,N,run,seconds
35,50,big,4,16,2,1.53366208076
35,50,big,4,16,3,1.53240180016
35,50,big,50,1,1,1.82742214203
35,50,big,50,1,2,1.78173995018
35,50,big,50,1,3,1.78525614738
35,50,big,50,2,1,1.55537605286
35,50,big,50,2,2,1.55526399612
35,50,big,50,2,3,1.5539150238
35,50,big,50,3,1,1.44663500786
35,50,big,50,3,2,1.43736410141
35,50,big,50,3,3,1.44608998299
35,50,big,50,4,1,1.43853402138
35,50,big,50,4,2,1.43882608414
35,50,big,50,4,3,1.44206285477
35,50,big,50,8,1,1.52682495117
35,50,big,50,8,2,1.52680706978
35,50,big,50,8,3,1.48257493973
35,50,big,50,16,1,1.53367090225
35,50,big,50,16,2,1.53309607506
35,50,big,50,16,3,1.5358080864
35,50,big,100,1,1,1.82806491852
35,50,big,100,1,2,1.77813482285
35,50,big,100,1,3,1.78012108803
35,50,big,100,2,1,1.55778598785
35,50,big,100,2,2,1.5558488369
35,50,big,100,2,3,1.55456018448
35,50,big,100,3,1,1.4445168972
35,50,big,100,3,2,1.44856095314
35,50,big,100,3,3,1.44544005394
35,50,big,100,4,1,1.44120192528
35,50,big,100,4,2,1.43939995766
35,50,big,100,4,3,1.4386138916
35,50,big,100,8,1,1.48288583755
35,50,big,100,8,2,1.48541402817
35,50,big,100,8,3,1.48541808128
35,50,big,100,16,1,1.53534579277
35,50,big,100,16,2,1.53490400314
35,50,big,100,16,3,1.53404092789
35,100,default,4,1,1,3.94673681259
35,100,default,4,1,2,3.84867191315
35,100,default,4,1,3,3.64749789238
35,100,default,4,2,1,2.78649115562
35,100,default,4,2,2,2.78194093704
35,100,default,4,2,3,2.78851509094
35,100,default,4,3,1,2.68497300148
35,100,default,4,3,2,2.68061089516
35,100,default,4,3,3,2.67789196968
35,100,default,4,4,1,2.59136795998
35,100,default,4,4,2,2.592897892
35,100,default,4,4,3,2.59209418297
35,100,default,4,8,1,2.7887430191
35,100,default,4,8,2,2.78663802147
35,100,default,4,8,3,2.78970885277
35,100,default,4,16,1,2.88825798035
35,100,default,4,16,2,2.88817119598
35,100,default,4,16,3,2.88708591461
35,100,default,50,1,1,3.32651901245
35,100,default,50,1,2,3.32907795906
35,100,default,50,1,3,3.23042178154
35,100,default,50,2,1,2.89348602295
35,100,default,50,2,2,2.81327486038
35,100,default,50,2,3,2.80985593796
35,100,default,50,3,1,2.69880795479
35,100,default,50,3,2,2.6954600811
35,100,default,50,3,3,2.69648909569
35,100,default,50,4,1,2.59536194801
35,100,default,50,4,2,2.60105204582
35,100,default,50,4,3,2.59849905968
35,100,default,50,8,1,2.78784489632
35,100,default,50,8,2,2.78716111183
