MiB,delay,tcp_size,parallel_buffer,N,run,seconds
10240,90,big,100,1,8,41.0564191341
10240,90,big,100,1,9,40.7555289268
10240,90,big,100,2,1,31.0063581467
10240,90,big,100,2,2,30.4150431156
10240,90,big,100,2,3,31.4714899063
10240,90,big,100,2,4,30.85510993
10240,90,big,100,2,5,31.2188880444
10240,90,big,100,2,6,30.6841800213
10240,90,big,100,2,7,30.1519069672
10240,90,big,100,2,8,30.397051096
10240,90,big,100,2,9,31.7706749439
10240,90,big,100,3,1,22.1760179996
10240,90,big,100,3,2,36.3140499592
10240,90,big,100,3,3,32.4335091114
10240,90,big,100,3,4,22.0791940689
10240,90,big,100,3,5,39.0067028999
10240,90,big,100,3,6,28.1622269154
10240,90,big,100,3,7,21.8334410191
10240,90,big,100,3,8,28.6719520092
10240,90,big,100,3,9,35.1234118938
10240,90,big,100,4,1,35.5666790009
10240,90,big,100,4,2,26.556937933
10240,90,big,100,4,3,28.6077210903
10240,90,big,100,4,4,27.5618309975
10240,90,big,100,4,5,37.2168409824
10240,90,big,100,4,6,26.3951380253
10240,90,big,100,4,7,44.7536330223
10240,90,big,100,4,8,37.6634449959
10240,90,big,100,4,9,28.0714020729
10240,90,big,100,8,1,50.8193690777
10240,90,big,100,8,2,40.3046250343
10240,90,big,100,8,3,46.9871981144
10240,90,big,100,8,4,48.7328159809
10240,90,big,100,8,5,45.2006940842
10240,90,big,100,8,6,47.2203440666
10240,90,big,100,8,7,39.576225996
10240,90,big,100,8,8,38.9738020897
10240,90,big,100,8,9,42.0310969353
10240,90,big,100,16,1,42.3506610394
10240,90,big,100,16,2,40.3406019211
10240,90,big,100,16,3,41.8919980526
10240,90,big,100,16,4,49.5614578724
10240,90,big,100,16,5,41.3472487926
10240,90,big,100,16,6,47.176363945
10240,90,big,100,16,7,42.2746338844
10240,90,big,100,16,8,35.2748508453
10240,90,big,100,16,9,41.8278439045
10240,100,big,100,1,1,45.8445999622
10240,100,big,100,1,2,45.8545608521
10240,100,big,100,1,3,46.1376440525
10240,100,big,100,1,4,45.9876279831
10240,100,big,100,1,5,45.9689421654
10240,100,big,100,1,6,47.132794857
10240,100,big,100,1,7,46.861779213
10240,100,big,100,1,8,46.8259651661
10240,100,big,100,1,9,45.6322379112
10240,100,big,100,2,1,33.8348960876
10240,100,big,100,2,2,34.6457378864
10240,100,big,100,2,3,34.7919869423
10240,100,big,100,2,4,33.7222020626
10240,100,big,100,2,5,33.9412820339
10240,100,big,100,2,6,34.4866530895
10240,100,big,100,2,7,34.9906938076
10240,100,big,100,2,8,34.6251418591
10240,100,big,100,2,9,34.951228857
10240,100,big,100,3,1,47.8822870255
10240,100,big,100,3,2,32.3028268814
10240,100,big,100,3,3,31.3160200119
10240,100,big,100,3,4,23.8784320354
10240,100,big,100,3,5,31.4651589394
10240,100,big,100,3,6,39.3228800297
10240,100,big,100,3,7,33.4858870506
10240,100,big,100,3,8,23.0595390797
10240,100,big,100,3,9,34.3138980865
10240,100,big,100,4,1,42.0322060585
10240,100,big,100,4,2,37.7505841255
10240,100,big,100,4,3,30.8576569557
10240,100,big,100,4,4,33.5305950642
10240,100,big,100,4,5,37.2296869755
10240,100,big,100,4,6,56.5311641693
10240,100,big,100,4,7,40.0908339024
10240,100,big,100,4,8,54.1880040169
10240,100,big,100,4,9,30.9308328629
10240,100,big,100,8,1,40.4859428406
10240,100,big,100,8,2,50.5610170364
10240,100,big,100,8,3,49.1254150867
10240,100,big,100,8,4,45.5561690331
10240,100,big,100,8,5,50.4628229141
10240,100,big,100,8,6,50.988214016
10240,100,big,100,8,7,44.03977108
10240,100,big,100,8,8,39.1095221043
10240,100,big,100,8,9,45.5672309399
10240,100,big,100,16,1,45.3925540447
10240,100,big,100,16,2,46.1055860519
10240,100,big,100,16,3,36.9050121307
10240,100,big,100,16,4,37.8638851643
10240,100,big,100,16,5,36.4662139416
10240,100,big,100,16,6,38.7950620651
10240,100,big,100,16,7,38.8204801083
10240,100,big,100,16,8,37.7039628029
10240,100,big,100,16,9,37.8740451336
